wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
Ses04M_script03_2_M054,0.061123284511591644,0,0.19253695252897468,0.20321237313970275,0.19448447943589264,0.19523142503146051,0.13456053927923248,0.1727622770963736,0.035780287944169875,0.007290252144158369,0.6863949749988879,0.30964288146664815,0.6047665867578795,0.34895022590610275,0.1625644279042604,0.44444676306597897,0.3455314516763801,0.4185079929418987,0.6517995499783967,0.5293061625937334,0.3373419204419854,0.38137685329250426,0.2427202950186414,0.31716012444514086,0.3719356987182445,0.35849959250522556,0.1699953932062982,0.3252139166254567,0.13688059873125177,0.3051646607184538,0.27192340144034294,0.456737172768447,0.23807585262267628,0.33539227217401796,0.17292819407944876,0.42687903905993224
Ses03F_impro05_F015,0.07612732095490832,0,0.04788193443805208,0.07088823112686651,0.0491992637613805,0.11339746835113156,0.548840455569303,0.17154102858182696,0.0022397632180580335,0.0007345429897309135,0.4141203374519743,0.5542054944405067,0.3369661401162254,0.5046487431528675,0.6050086913441584,0.6203540293253141,0.30534749825439716,0.42357315393096845,0.35077806735670586,0.528853271372054,0.486007071306865,0.6419045286425291,0.20486656316528498,0.4627192607447237,0.6611089482855846,0.6089565243740493,0.6036676117656786,0.498877303265789,0.17718694780163344,0.29096827686606386,0.49065413688291104,0.38202647439248666,0.43442808834682406,0.44111589648216537,0.11466315522502199,0.44618191880058927
Ses03M_impro05a_M025,0.06727405528005344,0,0.06823267012524128,0.09898711539654484,0.07357116445787593,0.14957265050910307,0.533488098125498,0.17186390709062455,0.004479654183311385,0.0011783681128109441,0.48941774138317384,0.6252445567733973,0.4830184716758712,0.5933836800685727,0.330874964939904,0.7172731949822265,0.3450948696065575,0.5833930529554501,0.7062008701327364,0.5299094683750246,0.5397731114231229,0.3819803499544637,0.1871284886910024,0.5176866936022223,0.4612724141999232,0.42367639514341204,0.4780928178555482,0.5454245494618752,0.22031823664084021,0.4790237550464731,0.3641390342179766,0.42964799186034514,0.33810886424674,0.43526170913177037,0.15111588989146263,0.4807076672538348
Ses03F_impro06_F021,0.19146964979049003,2,0.002061573369100119,0.0027636439180424837,0.0021258101331720855,0.004909953271978638,0.021022252601199887,0.1697137692161649,1.2058400695751233e-05,9.349780710403184e-06,0.08497330346862553,0.20959223069401867,0.6955462771253498,0.2257012673406571,0.5508477248175705,0.2666406920380593,0.4871901320136295,0.20142875755244177,0.5694080236341496,0.27367166064971815,0.6209798577587957,0.09937129971765352,0.5975853287583658,0.24251601132637982,0.716419664609209,0.18881830719098222,0.5187652729964689,0.2141423876823244,0.5467264421577944,0.2850563007664585,0.6758256040647205,0.15856055866862245,0.7122544448629989,0.21574275072011145,0.5761350783088766,0.1875439363112879
Ses04M_script01_2_M003,0.2673932264636919,1,0.016715882568943026,0.02452368939639193,0.017235259025152754,0.03982131992989037,0.6259257165470065,0.17122073245867556,0.00031805393019113294,0.00034763255057596,0.2814870302480964,0.5020677940871845,0.384752659729251,0.5744780653296326,0.7954335789518067,0.5345791988925536,0.526923175350871,0.5386848908243318,0.5369394389551969,0.4439484933684447,0.7757505480322948,0.39287341359153205,0.4418366728960235,0.5667933727989345,0.7036275193051631,0.2340881712548825,0.7332640759580923,0.34758728518212395,0.3599661844689683,0.3931275257423398,0.5172675973962384,0.5055858349956095,0.55622576301739,0.3675049507855694,0.3403250748232053,0.32071180061977617
Ses03M_impro08a_M027,0.24822204282474142,2,0.01782617883768394,0.021668063223386557,0.01818372275137537,0.029153651170078763,0.250948915697604,0.17250299631714028,0.0003715059397204426,0.0003352121828939891,0.3025493678942819,0.2932385142898484,0.6069580283454377,0.42311647836859523,0.5728325905820293,0.3879334510460648,0.49288329968311545,0.544820846925038,0.5856897943787903,0.4893019917474945,0.6149261068341625,0.37488121414686126,0.49245150663143455,0.5752664037006014,0.6532752261524393,0.45081270379482463,0.4673508755025559,0.46755594849987364,0.2987788704293693,0.4852300888434913,0.3879644123914084,0.473525092017352,0.38574288586987854,0.3306913887007969,0.41441578721798666,0.5118859748387028
Ses04M_script02_1_F007,0.05928189751278232,0,0.018139983484761736,0.023751140818677734,0.018600512424779926,0.03485439979823233,0.4902331204896664,0.17031963257701677,0.0003723827940087832,9.151354644576735e-05,0.25657350790297007,0.39999624143612816,0.48340536995167316,0.4100436471114587,0.7255504429473805,0.4886427665629196,0.4877882353658415,0.2721851775110538,0.3147715046282891,0.23061021472169596,0.5650926978287687,0.4284606776882902,0.6439268766447732,0.31232443399638554,0.8203345025161102,0.30571046753333053,0.3953918610469449,0.4717102501196457,0.37033918063325694,0.3477736817886986,0.6964898326016532,0.16239153303953763,0.5742440103964415,0.14249070439564,0.4464635884232595,0.32562544417265443
Ses05F_script01_1_F021,0.11148272017837267,1,0.05430868029681191,0.05993037796545352,0.05613880295699969,0.06284113855770504,0.23051299133910721,0.1716646107707394,0.0030333646157536106,0.0010548659426154908,0.4458302630482872,0.3110347833524827,0.6146461749802772,0.3948389957433842,0.4650175360680575,0.48249951921648926,0.30036832166758576,0.78406594977612,0.3983653910945355,0.4852495550230859,0.40629918795282977,0.546935997741494,0.37335377562978456,0.6155527976156058,0.5752032482367235,0.5687922349986371,0.19769353619759844,0.4296122351174138,0.3760792149781292,0.6488503994998496,0.8262149605247248,0.6673698163840374,0.45786513044072175,0.4531060116840932,0.31702190945993475,0.4696878378402917
Ses01M_script01_1_F023,0.26818129396840085,0,0.15216115607452993,0.2252602051099899,0.15704080920054087,0.3572921811828881,0.5791953647236532,0.17103209647660886,0.02152378296546067,0.021172932983915076,0.5854976977901943,0.7165205698515335,0.30709176683742356,0.8083811298806794,0.6882487816107159,0.6934927516087858,0.19936691370116222,0.6247098303111593,0.22952547059072861,0.42683015710260724,0.6799940520157006,0.5698204109956658,0.35751404820715815,0.4107463612758959,0.611498388565293,0.4079250683697354,0.5636724186862714,0.4961772313151463,0.2656838472542863,0.5707076138535481,0.6704755079389513,0.38062809244709056,0.5983136218926568,0.49884442145718516,0.23688208401466054,0.5297823486700073
Ses01F_script01_1_F012,0.42006688963210737,1,0.02812116763978892,0.03896583949966044,0.0289932261296378,0.05971228104163063,0.5864362992884394,0.17165002472403332,0.0008236497512812063,0.0012888807232962068,0.38382531127616415,0.3096617886273682,0.4824544905174899,0.41899091500734564,0.6798823168324701,0.28682349072966246,0.45996045860139434,0.3988653746821781,0.5133095586600229,0.3627664299501517,0.7225583751600738,0.26682199347814717,0.5315882298764085,0.2936059771870011,0.6235484772102136,0.3865542896947758,0.43466268058926105,0.4448665128274168,0.4193110381238999,0.3674673172452304,0.6901295833753118,0.21622668028421965,0.5235095966220124,0.3022927758513642,0.37639430230277127,0.3971401942424417
Ses05F_script02_2_F008,0.10994502748625752,1,0.025539120816816606,0.034780848379681956,0.026621166416403604,0.05198337044657951,0.5920088683246578,0.17082514306340174,0.0007052292594564199,0.0003091798833774078,0.31886461718889925,0.5496539405630576,0.48483650078201235,0.5520456193412672,0.6337949278314293,0.6286804755400889,0.2387566825178676,0.5337672865937606,0.40997819687342163,0.3664981907660813,0.6581077012066198,0.3866501337799916,0.4127912803096311,0.28442786490890726,0.7788717903963482,0.18114746254735062,0.4711376471925671,0.5301084084753573,0.412948334448488,0.20388851441440609,0.9291570332868188,0.411681503433679,0.4631231741277997,0.3384744786870812,0.2192656508056061,0.3141526179460155
Ses05M_script02_2_M024,0.5085918579171964,0,0.0892504234995047,0.12210016348931968,0.0919744482789364,0.18249766059383662,0.459469569446003,0.17115404722743963,0.00763664232307952,0.01218851755182455,0.5556023525120256,0.5398495282393883,0.13043608280094454,0.7011802481887117,0.7202288763753156,0.5415962360997528,0.4493562034302594,0.5530902722914137,0.39403562968596084,0.5591935050785691,0.6627798051268512,0.5251602524499499,0.33320978818192276,0.5288532186612412,0.5373925637868425,0.5299482532139075,0.5609710101389598,0.5277646313704027,0.26498226610375264,0.5698010452094981,0.5156703394465197,0.4643849519800966,0.5081245409333643,0.5269901938127131,0.2855233325395385,0.6165006412948615
Ses02F_impro08_F004,0.2508476530965292,2,0.028470925466506175,0.032622456344073965,0.029749467607870995,0.03717732551679769,0.25476509745701825,0.17186202569273237,0.0008717936667884099,0.0005501028852717742,0.36225422828050813,0.3369881650892909,0.5803739270364843,0.3926442549771004,0.5247153317626231,0.4432141773574243,0.4266465183609016,0.5079917836211452,0.535255498935429,0.4075145173542765,0.5121843319283895,0.3401074502614867,0.36087040960066935,0.5359663467854845,0.5902682697752933,0.5172750752328361,0.4728700596026598,0.31449098558546923,0.3879251502674317,0.40773786761046027,0.5038793454291695,0.33583717655403783,0.2467833647895063,0.27337064421061436,0.22821985107835863,0.3187750252641914
Ses02F_impro05_M014,0.24180217583516034,2,0.02365314215906999,0.029640223288564777,0.0252596595389687,0.0386993913148888,0.3701152552433716,0.17229342673333922,0.0006247729059819064,0.0005487821001012442,0.32580175868478656,0.4493547116722104,0.6150135646797357,0.521338438180817,0.6537897082836981,0.4458340029978216,0.581216273723191,0.3398290322386269,0.6068061536063686,0.45178011878564234,0.6690917468728154,0.4769607642324971,0.5690116796106771,0.356216931088736,0.6622823659308051,0.5502480262090458,0.521029225750579,0.41721191287503717,0.41603193736216965,0.4241991990734887,0.4336224248521834,0.4721132278697317,0.5118629802044896,0.3368204026750013,0.5532647111061257,0.5641006768978674
Ses03F_script03_1_F003,0.04641909814323644,2,0.014468088654237337,0.022938624778228358,0.014382457826721562,0.04001310954102543,0.7574966828836799,0.17059559406417174,0.0002388836947477034,7.035568649551407e-05,0.22131838968113615,0.3753592391163952,0.32907328435982386,0.33109354109614014,0.7286281932843186,0.449196610964948,0.3611335776716526,0.2660764214125758,0.429653046116743,0.3274764588705086,0.7871201069929001,0.20770382208504404,0.4331534315062374,0.3509572546958576,0.5487155270501536,0.422431053279555,0.468695822322087,0.46577026889664414,0.33671082080175396,0.287813682125478,0.7122001217926466,0.41242216539606164,0.5315724012166104,0.46954776508154833,0.2144316087833285,0.46929091568126263
Ses04M_script03_2_F044,0.1527851458885944,0,0.04590541900934444,0.055356920088504326,0.04738249701463205,0.07112741232878084,0.33794043933362816,0.17111763419672651,0.0021682749059085903,0.0008776632978264909,0.4183789250304215,0.5293050496256615,0.47626974809649014,0.45514479963512355,0.35382455263108026,0.6550973866225112,0.616989181102257,0.5446900005985302,0.7819743525641973,0.5362813708327754,0.4929120243483206,0.507250214418288,0.3935475800377475,0.568051914621926,0.42586530329647526,0.5438809604977912,0.3135519204306554,0.5183623263491464,0.4433528319301057,0.3951117059308291,0.46990075555404853,0.5554381943069788,0.26697119600573077,0.43888146960712765,0.3325054059947582,0.41167272876873023
Ses01M_script03_2_F041,0.6981124822204299,0,0.8062385918685041,0.8871759768009699,0.8076159263203291,1.0,0.3287790027215277,0.8287504933250122,0.6337065012033124,0.8421901433527784,0.9353967892546095,0.6671967287132711,0.43297065929757483,0.6202370151018551,0.22423672415333373,0.5900605401400486,0.3559341044586604,0.4603359481385236,0.3020809348468203,0.3325239809624106,0.3288748114656667,0.482088313628948,0.39840098697438303,0.45509452211361623,0.28947549645375426,0.4689832516407365,0.46042573771325385,0.4004202386760462,0.47139284207691545,0.6041073809333284,0.37355900453118845,0.5523288944636473,0.6332992062516863,0.47154926342938747,0.3877655958227956,0.5200913125746245
Ses03F_impro04_F018,0.18497289816630277,1,0.0028847691543688794,0.004512281429194094,0.0029873820844083005,0.008607141994202892,0.3848057644110275,0.17103696647811398,1.786723893328162e-05,1.694031336057309e-05,0.12311801463882754,0.27069372202143477,0.5630269402310248,0.25084078033795365,0.6042944472839514,0.3205636108259802,0.49683643527117527,0.34712797714273197,0.5411799291870815,0.2856206024183049,0.6058422026422065,0.1828866989514594,0.5330853147502815,0.352073586819446,0.7594783384543814,0.2304983580228829,0.6016106367193429,0.17891960712282035,0.5538458915083713,0.22794455747858638,0.609499384626485,0.1782253882134041,0.45074433986682005,0.168641463620263,0.5506903820237531,0.18196452423011805
Ses04F_impro06_F005,0.558566870410949,2,0.015719992836233272,0.01997039157980884,0.016034974680000078,0.028727528437381647,0.5283995866659816,0.17080539632710418,0.00029007770048591387,0.00047688678006666706,0.2473607735211738,0.3673854156434646,0.45647888658139246,0.44042342608179463,0.757057341393794,0.40639533958111695,0.4778304126844013,0.39610924660952296,0.5942050568584054,0.4511783995270893,0.7426648586433439,0.310446445440439,0.3741368191486243,0.42736186862728043,0.6407206614463161,0.30984666064177324,0.5068598543491435,0.4017281655695895,0.3440714137565695,0.37026549891003047,0.7730379963296324,0.3040087372072406,0.5368939008501644,0.2963164548579606,0.2157547969283937,0.43322747382555554
Ses01M_impro02_F013,0.1268596470995277,2,0.013272708811915999,0.0247648901661573,0.013868390779286146,0.04540397372632541,0.38279269602577864,0.1711370527997691,0.0001983237049736982,0.00013225924461398894,0.3108083008434933,0.19024183385640014,0.3993957447605234,0.22918221967910568,0.8020760811675121,0.14707588031130886,0.42535652441938226,0.19572024493172535,0.40411995883587787,0.12253211811549512,0.7376943433553607,0.07367052611492206,0.5067066475843567,0.1019566813156407,0.8212867343395619,0.11940322026839714,0.7067123804833488,0.1971716530514891,0.5100334921366221,0.19631090120729522,0.7840089079337959,0.12839062846307547,0.6377245965097939,0.16099248211252032,0.4684640955209134,0.2747621812726862
Ses02F_impro07_M019,0.05607965248145205,2,0.04086736339738543,0.04995477979620791,0.04320443193412223,0.062472107643181236,0.18969298245614027,0.173023943430103,0.001788013047880943,0.0005574074060135192,0.4523567386148091,0.40848063992089934,0.6351885094747198,0.37864611685809313,0.4748655474387685,0.5752436221693702,0.5268403878514597,0.4342098644673344,0.7640046214848785,0.5105198112389417,0.6278121980243847,0.4567025453503528,0.4286141598188758,0.46693769461873935,0.5549886119454649,0.542935481541237,0.41626274296906207,0.3215384743929472,0.37130494910066986,0.3890716687558545,0.4414728925168103,0.3602406895612436,0.2834689751283369,0.31040966783507046,0.3039262209031699,0.36716502795489486
Ses04F_script03_2_M041,0.22579095067850735,0,0.17695278187945168,0.23167449514632274,0.18193140260193869,0.3309290341166925,0.4002313475997687,0.16935010315813875,0.029374985161649894,0.020474215830903145,0.671712890700677,0.5990425805838913,0.3211298241419682,0.6997141300197421,0.429589979234133,0.5782852202354474,0.36595304952781355,0.5991892004694694,0.47406011572511797,0.49035101888809013,0.5174918206029678,0.5566352292141145,0.34113916984122666,0.6418602303803538,0.45355635556157314,0.45285943161382936,0.3404584965200203,0.5815043964703404,0.2528497650455527,0.45422226917008857,0.43816911722394514,0.42913698996035915,0.3861190076717109,0.5062212520116445,0.2791878865709714,0.48012620268834066
Ses01M_script02_1_F014,0.059201168646445756,0,0.04710560349427742,0.08668621282708906,0.049208749396673884,0.15362324292550464,0.8432009672422262,0.17034014756039967,0.0020275113705310577,0.0007252595312881769,0.4257005938887416,0.495312016461105,0.4363772626102489,0.6332766431256447,0.6789058465111658,0.39397159657849734,0.4022111504919837,0.1834462504334919,0.31025420141663984,0.2201058781814632,0.5388156583175309,0.48159777293759454,0.4389498705002478,0.3312182600746201,0.685980140951978,0.15347495628021,0.5769373161887791,0.27372707040146005,0.4480271217905827,0.4686129261547719,0.6818208035902349,0.3834464675149774,0.7040801328312187,0.09094909711745108,0.5408162397792123,0.1812336179118028
Ses04F_impro08_M003,0.2913927651558843,1,0.02290810758207827,0.02738832631391766,0.02362026028655566,0.03512314726829581,0.2822215483074863,0.1714556716988033,0.0005897648491938221,0.0005801274425623916,0.3529984592254415,0.3297208813860048,0.6561367271011376,0.539399113375081,0.5164719147784769,0.3708678873220923,0.34447574860303926,0.7468039769630819,0.7714176280016205,0.5527132919338769,0.8441747567626504,0.42870658692520336,0.32445140082985646,0.68394505036438,0.40757844487377726,0.4276848137244731,0.5340492930524496,0.4880721460818827,0.2646129789121756,0.6343052673690026,0.428464736388471,0.458683797893012,0.7252116691771863,0.4076464040142747,0.5367058185890279,0.5256457030412549
Ses04F_impro01_F010,0.23142275016338043,0,0.10381549233564538,0.13202600094979183,0.10824635700292913,0.1796092370494644,0.2850963023998352,0.17214197651006863,0.010287185057248112,0.007925537512357042,0.5779104576750316,0.49720526437752166,0.5063139376405086,0.4987732848897103,0.577483758311877,0.5656130163495127,0.16841525869433563,0.4626159850717018,0.370537545069959,0.5611483451725763,0.5506414777136651,0.6230149425671279,0.13043403457075886,0.39795657917775906,0.5147218792926674,0.45384741450272703,0.5742025393196056,0.4434663443578894,0.22445588477057424,0.4212192732720287,0.5569927461899954,0.4193503651086104,0.5149306998092931,0.3786249545257004,0.26424448589646,0.4615837304534735
Ses03M_impro05b_M008,0.03767347095682974,0,0.016682345229482483,0.02739601159668314,0.017298516843682943,0.0473199051850268,0.693734335839599,0.17150459345668972,0.0003089801578358025,8.583815151108826e-05,0.28803911477659994,0.5391235422711803,0.34816170619651965,0.5853393429425181,0.7126747857869822,0.4634463171820562,0.5993772423485129,0.7994706515164476,0.2662985677549071,0.20524055675427516,0.4709835005066777,0.778371089803549,0.5778891422025216,0.6654849818908302,0.7617655563769903,0.36867000116243587,0.6421354048579461,0.472392848848704,0.4448997158898781,0.43031246454294236,0.4918498292927009,0.8173438512486952,0.6422973845977725,0.27717559980409395,0.43916822056158555,0.31642527328014664
Ses01F_impro02_F015,0.10871102910083429,2,0.01002174744596156,0.014992937484641578,0.010239725942147525,0.025276442093902694,0.14266310938636914,0.17104843800960925,0.0001249799991895159,5.640697987552229e-05,0.26242239664486056,0.2151603119372797,0.5656014831231502,0.22085345443112375,0.6546717801423236,0.18221139885356036,0.5001348324451667,0.13525057949995178,0.48592970019482246,0.12813417872051724,0.6302031166823088,0.10261573316692177,0.590971993841364,0.0972646943488252,0.7231033491612656,0.12140613634175543,0.514257546257753,0.26422718408491397,0.5857745829583717,0.2241620802288251,0.7577289880783121,0.1531693035739362,0.6746277113894382,0.10044293616827749,0.6450919872513968,0.1488951649305562
Ses04M_impro05_M045,0.17807250221043383,0,0.011864596684862823,0.022764496897928435,0.012443607279835421,0.042160864524482984,0.6601665453957475,0.17050470274973129,0.00016545531856879386,0.0001612100856986609,0.24706180298436153,0.48328150851994645,0.3131819123026647,0.6083870874491655,0.8104505110731125,0.42163116962193725,0.5406849578008238,0.5475047713554149,0.49752028490259353,0.3914590903029948,0.8481132837469776,0.4003279326494148,0.589496587479703,0.439418656039927,0.7094359628363525,0.24215687138829697,0.6651723489740202,0.296933711839198,0.4474949325915645,0.3423609198351111,0.5789218870688296,0.33786538882882694,0.5164515596196066,0.3544373078019884,0.39447924425298125,0.42137588370875073
Ses01F_impro05_F009,0.2521816015069394,0,0.057880875720673436,0.07347184353666028,0.05976972999810276,0.10133851819567609,0.4060984473862946,0.17172251848177109,0.0033807777663552624,0.002453298390224971,0.49198676957995635,0.45703572325480235,0.5173140251672419,0.5706897278086603,0.5758119939188335,0.41714351556326923,0.4270709002920212,0.517143738437803,0.5910178723116158,0.4332768702094793,0.6522453323388626,0.3323188549760594,0.3885742590538964,0.43534895965495213,0.5206948002581743,0.4446716445699739,0.3864381064408778,0.4361736711333834,0.38413292761901013,0.40262562467213825,0.7431095987724567,0.40383598525607517,0.6142199891721227,0.3819503912431817,0.32764215464381746,0.4623892936543003
Ses05F_script02_1_M020,0.4469688232806681,2,0.025983066563649015,0.03214976021877848,0.026340407233076644,0.04449399107082614,0.4083897654163525,0.17150499089012644,0.0007304047229202945,0.0008998191252951639,0.3285908975327858,0.39091056257150064,0.5073038996923995,0.5183173488637144,0.7241060485027873,0.44238311405750264,0.5015966515049874,0.5268954467964118,0.44062712646693175,0.48131156150620363,0.6287907292951622,0.4544595259973917,0.4924983959671779,0.4877963052822786,0.6497372376484156,0.395026876439142,0.5454130958110397,0.4619549979523698,0.41748755958500633,0.5992539723047996,0.5449800539943606,0.43661330067362364,0.529529390194813,0.4563679790076986,0.5132524983839017,0.49515792962362154
Ses01M_script01_2_F005,0.2952369968861731,0,0.2425355039202732,0.33173702313921666,0.24748460890946264,0.4985877442086505,0.5170801832642127,0.1599440925956794,0.05431090609930758,0.05209384823913925,0.6727814968193977,0.7371578787041201,0.25495588214017995,0.716892982968449,0.5055421985806534,0.7597097222789146,0.342075126152577,0.5181828566090454,0.32242140693951504,0.48614886933528095,0.563226194567432,0.6661852067494208,0.4552197709969952,0.4232720682521335,0.576711160616671,0.4946259090543127,0.48983151945387005,0.48246106943455586,0.3693535842011933,0.4764527167025109,0.5902685550354418,0.45354089950292437,0.5592561477590283,0.5257161044986096,0.2446734362789605,0.5740087722996841
Ses03F_script01_3_M029,0.199158113251067,2,0.005940973420852962,0.00920313875411934,0.0060940621602359295,0.016359309576578874,0.48524142387218044,0.17136876004268778,5.3782318293461996e-05,4.995812721073947e-05,0.1764726383189752,0.3146384800184756,0.5377129912650678,0.45639467426474956,0.6201239694186373,0.30880402287683756,0.572091500993013,0.4584122182201779,0.57617123624014,0.3169017051287374,0.6585682975309619,0.31626655293721173,0.6254060457101962,0.448767652234482,0.6978205961365671,0.2299861506074297,0.4842087565396583,0.3328885042815419,0.5567283419965632,0.4190985712511188,0.6659643550918902,0.3066785436937554,0.5274978391877768,0.1507856632899428,0.45579416302780235,0.2646654878510503
Ses04F_script02_1_M005,0.1134086802752476,1,0.013402931727188303,0.01876376625443626,0.014106976058602212,0.029017803122381593,0.4999765037593985,0.17150396789166875,0.00021898418937104104,9.970190787892198e-05,0.2681270961678539,0.49444204205078324,0.5406938755443171,0.5924800098842118,0.6739510751381401,0.47248695842020116,0.5313670457452744,0.5928415788968797,0.5526489624490711,0.3596421700477541,0.6891923996211676,0.4276637886490545,0.5104515127081285,0.5378748241791923,0.6003619570322785,0.2714734332615574,0.5658729287247386,0.34969976667363317,0.4746741070723324,0.3303679293748122,0.5385378426048372,0.29938784457336604,0.5359749198848494,0.3301613708647911,0.4727390928486395,0.29678004217789905
Ses05F_impro03_M041,0.06035443816553242,2,0.0501473323835034,0.05672180767666513,0.0512517799325264,0.06525209114188474,0.3041559121684808,0.17114985017417833,0.002629358163826737,0.0006062458543605407,0.4580730211106001,0.492799365059157,0.69732862779489,0.5674126250136506,0.48308016552568145,0.3682998243657189,0.3890500364243731,0.40745146533765114,0.3875540241591051,0.30607383999010207,0.4639340902142798,0.3891554818746429,0.530120037258708,0.31814634130166064,0.5054851641641438,0.41985407722766,0.3062195534823061,0.3319998421877776,0.573069092071436,0.3998493761196942,0.7256853655268806,0.4289153927836063,0.6382870898796162,0.34884543295743836,0.538560805441033,0.33244260225207173
Ses03M_impro01_M029,0.06316841579210429,0,0.09899476402071201,0.1609429240172315,0.10132801946057776,0.27196174096324083,0.6220987250735535,0.16641980185019087,0.008936544759650836,0.0032340744814819246,0.48706670541780406,0.8770172501012187,0.16618780094679453,0.7729828036651792,0.5562916437027057,0.9699314225209222,0.34523770078686056,0.40774413215588307,0.2440626433425198,0.4711162612893602,0.5002835865029193,0.7601411908743536,0.39675012819307665,0.370505461649408,0.6651038775770519,0.3306042266774414,0.5792204235498807,0.6933384262635396,0.2398457808429698,0.4600489301794273,0.4075590586865514,0.6286918895935587,0.5225732298576213,0.48060796378278753,0.3968644220949142,0.8261712921336932
Ses01F_script02_2_M019,0.37654249798177936,2,0.033479232534866635,0.04089989580247049,0.03437923869890877,0.05427136760448357,0.378790382549781,0.17168352617105379,0.0011758599877583105,0.0013467035192002172,0.3992995308246824,0.3554944041623914,0.5370827595051448,0.45202672377904485,0.740546315155299,0.4324754112949108,0.4605458076927794,0.42907624797026495,0.5117276404391291,0.3293852592950523,0.7863455328586882,0.31934473091447235,0.5323243672833561,0.4496112589137068,0.5579003786600709,0.41454102730019404,0.4100244860648712,0.43199861930905586,0.311900249835277,0.5449465837915761,0.606717059343192,0.33007313856785386,0.6413719934516047,0.3042073321917969,0.4911969695793825,0.5137142005429771
Ses05F_impro05_M051,0.06804290162611157,2,0.02335479397318342,0.03896001332339251,0.024166108117563246,0.06718033735071166,0.5549079119817892,0.17107926212707256,0.0005789758435099713,0.00026120934561613086,0.3376274272222003,0.5419714588772563,0.3892218912674441,0.5931402894529718,0.7214751409878395,0.5681755698710717,0.3749409576378717,0.4470138295352956,0.4137302272544065,0.4549920645793836,0.7262747713536846,0.5748872337800912,0.5046058636777982,0.35926340645998234,0.7742747885394109,0.21861739962693458,0.5138458052476371,0.36021702168606645,0.28374876373319996,0.5204290786562209,0.6899720487312615,0.3016248327149496,0.5633124359284662,0.23776562788287087,0.3039604830567279,0.49020292201422694
Ses04F_impro07_M050,0.23949563679698704,2,0.02294485855080007,0.03530204496045587,0.02411964325812977,0.057816308917245894,0.5824262147907081,0.1708959178039549,0.0005661249817200219,0.0005951361193694583,0.3677594546613403,0.4996282884871407,0.35342149333176587,0.6860950826874063,0.6646181459914591,0.5786859787991359,0.47002365900614695,0.6038905061177295,0.5262385045192899,0.330207413684071,0.6907603929718249,0.4208497580557221,0.3956837336579108,0.6847580204848767,0.5845876474370127,0.38278031416361225,0.574314906555274,0.49586924294566354,0.3708137507633748,0.5544792332693335,0.5988389285337045,0.46144662496595085,0.6825955750699186,0.3272489691789166,0.4849613169024902,0.29427696081166416
Ses05M_script02_2_F032,0.411332795140891,2,0.007221313235629282,0.008036027626146889,0.007260904650823616,0.009820954889196352,0.06187787281970101,0.17097663858467843,7.900070850730359e-05,0.00010963681287391124,0.18433470923560646,0.143707815745725,0.5607987727665251,0.20130590464577142,0.7348542740652029,0.19485615307754334,0.5478341256570808,0.3337680388234872,0.5111010432407679,0.2613998615038874,0.6445405364182593,0.23051993786603833,0.5717850566007687,0.24053200380226528,0.7714122869599398,0.26356139631723274,0.524325783437958,0.2693903883171147,0.5670133346294841,0.25755249625586446,0.8127487524818836,0.20927663808228308,0.6467442578423396,0.14866355235210732,0.6189223921102881,0.19639101286639737
Ses02F_script03_2_F017,0.03767347095682946,1,0.01468185293813863,0.021142312696703813,0.015403658931795473,0.033391606143726695,0.5289724310776942,0.17141138293757505,0.00025429982673922877,6.205644422221953e-05,0.2867490312842087,0.39550987030153284,0.44779887940904484,0.48676230571069035,0.6372279867129921,0.43239107956260303,0.5659376498950559,0.5871581058954392,0.512441338853413,0.3295261242081817,0.6189133708121595,0.34391939482382083,0.4834998226295074,0.6156488322140764,0.421071441419262,0.5578279719896752,0.4284604077733492,0.3536088285424985,0.5067314973665686,0.5951159840669381,0.40005279470268396,0.44028723382431817,0.17651246360365513,0.4259337823951969,0.47996059463377033,0.39227345821758747
Ses05M_script01_1b_M009,0.40671971706454546,1,0.03287895945552628,0.04199690969922635,0.03411586550768712,0.058472497414242305,0.39941204084930854,0.17184982451284456,0.0011232885175884366,0.0014308126838174983,0.3605676244361502,0.4610539563568664,0.4582560655142509,0.5693233425754868,0.7629603824541414,0.5548958492217144,0.5387738035918503,0.5328979797282938,0.55876458474788,0.5147712345267964,0.7031819544716977,0.5671817262999654,0.4050318100944436,0.5554993756269332,0.6083291628111408,0.38619189696392897,0.5585858463674852,0.4131815591438101,0.3371425040911598,0.5592636587219038,0.5551858408499649,0.40613199107700276,0.49837405843404614,0.4118822255289915,0.3422640778545483,0.5589406888304898
