,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
928,Ses01F_impro05_M009,5,0.020272356,0.031394,0.025316756,0.01852711,0.2182539682539682,-0.0047124681259447,0.0577893193934275,0.617617889851126
929,Ses01F_impro05_M010,5,0.012609522,0.020808442,0.015646942,0.013695567,0.3681214421252372,-0.0050084549911844,0.0215251505423321,0.2374137220983118
930,Ses01F_impro05_M011,5,0.009682129,0.01570488,0.012239572,0.009820985,0.2946224256292906,-0.0042190872591163,0.0128594426689474,0.5395935378270583
931,Ses01F_impro05_M012,5,0.02249137,0.051628906,0.028257638,0.043080866,0.542016806722689,-0.0035827413285005,0.063479344782286,0.6830603755347942
932,Ses01F_impro05_M013,5,0.022831103,0.04117047,0.028480042,0.029381853,0.424,-0.0109133652586024,0.0694464031508057,0.2904070822083655
933,Ses01F_impro05_M014,5,0.03381429,0.05432695,0.041735124,0.03451498,0.4,-0.0208024011953966,0.1596366272211596,0.4655511061218896
934,Ses01F_impro05_M015,5,0.006659013,0.011353122,0.008303069,0.0077158334,0.3716475095785441,-0.0026793834422278,0.0059235819855042,0.0398070605530375
935,Ses01F_impro05_M016,5,0.011052116,0.017514069,0.013944918,0.010586459,0.2788732394366197,-0.0033361202440573,0.0168613301144934,0.2551716551166708
936,Ses01F_impro05_M017,5,0.011640325,0.021785602,0.014788898,0.015992168,0.4355716878402904,-0.0080516883826931,0.0179310714450579,0.2622066808346798
937,Ses01F_impro05_M019,5,0.054224893,0.09503863,0.06679834,0.06746512,0.3409090909090909,-0.0006756108632544,0.3891391312755577,1.239046918580572
938,Ses01F_impro05_M020,5,0.04349923,0.08562136,0.054823294,0.065353565,0.4956521739130435,0.0155682955664815,0.2430805415055687,1.0592521126103729
939,Ses01F_impro05_M022,5,0.06693588,0.10475988,0.085623786,0.05934875,0.2435233160621761,0.0008705790719432,0.6091855767878915,2.7613899229310412
940,Ses01F_impro05_M023,5,0.05278926,0.08570725,0.06585291,0.054758903,0.2984126984126984,-0.003228554760426,0.3822730668716449,5.349577405557742
941,Ses01F_impro05_M024,5,0.035267007,0.08157964,0.044022385,0.068358794,0.4540441176470588,-0.0128136744024232,0.1604755421113289,3.133881867597572
942,Ses01F_impro05_M025,5,0.053880755,0.0796093,0.0674176,0.041954707,0.134453781512605,-0.0087668950072838,0.4050016242770318,1.0004188186697736
943,Ses01F_impro05_M026,5,0.0320893,0.052267384,0.04001828,0.033406723,0.2701612903225806,-0.000396485205556,0.141019677418615,1.7535515149935148
944,Ses01F_impro05_M027,5,0.027608488,0.043802537,0.034300175,0.026617799,0.2905405405405405,0.0037076845273986,0.1057649853432226,0.4385584300462408
945,Ses01F_impro05_M028,5,0.021654973,0.044449266,0.027290085,0.03495546,0.4767801857585139,-0.0047999333219195,0.0612945791093402,0.5791327328215712
946,Ses01F_impro05_M029,5,0.03248119,0.071594656,0.040519588,0.05895442,0.4865831842576029,-0.0222932831093203,0.1356190220730763,3.0346158264466307
947,Ses01F_impro05_M030,5,0.012406273,0.021684587,0.015599096,0.015010852,0.329923273657289,-0.0072307075242861,0.0206393379223444,0.2198783808491115
948,Ses01F_impro05_M031,5,0.008495726,0.014326358,0.010803029,0.009351654,0.3147208121827411,-0.0059033923207607,0.0097745174532017,0.0495567033394367
949,Ses01F_impro05_M032,4,0.0064887763,0.011518194,0.008234509,0.008037652,0.437847866419295,-0.0057760744311963,0.0055792143108458,0.0858224318108896
950,Ses01F_impro05_M033,4,0.011797559,0.018099468,0.014782347,0.010429373,0.2121739130434782,-0.0048752217480796,0.0195402901179563,0.2460821560122392
951,Ses01F_impro05_M034,5,0.010791739,0.016858755,0.013553442,0.010016304,0.2727272727272727,-0.0033132459975604,0.016103260813849,0.1969724738529122
952,Ses01F_impro05_M035,5,0.004248676,0.0064850324,0.005419882,0.0035540154,0.1360294117647058,-0.0071522053985972,0.0025151344908322,0.0305896011410345
953,Ses01F_impro07_F000,1,0.08609413,0.15869251,0.104992926,0.118928075,0.4195804195804196,0.0224578234337968,0.9731844830481718,14.70855979663833
954,Ses01F_impro07_F002,1,0.027800195,0.04979752,0.035001382,0.035386898,0.3882466281310212,-0.005318110652297,0.1029260469397054,3.0202111199780415
955,Ses01F_impro07_F003,1,0.06568468,0.118322514,0.0800762,0.08670657,0.424390243902439,-0.0118896859930828,0.5810005394330456,3.5779069315808147
956,Ses01F_impro07_F004,1,0.01834232,0.029579412,0.022871878,0.018694323,0.1721132897603486,0.0021875334823562,0.0460553233724979,0.4722145885933483
957,Ses01F_impro07_F005,1,0.10139013,0.15574645,0.12513253,0.09239126,0.2213438735177865,-0.1463997468817979,1.408888391718484,7.538037835753185
958,Ses01F_impro07_F009,1,0.0086621,0.017946409,0.010904542,0.014196412,0.467005076142132,-0.0103060901892604,0.0095935989660488,0.0637123664405344
959,Ses01F_impro07_F010,1,0.021687059,0.050120227,0.027522,0.04182329,0.4969512195121951,-0.0116067785711493,0.0604272563873849,0.6539231410786776
960,Ses01F_impro07_F012,1,0.034354445,0.064398214,0.0425045,0.0483331,0.3155818540433925,-0.0120458089440944,0.1578140112648339,1.9021930366359263
961,Ses01F_impro07_F013,1,0.027142148,0.0503062,0.034492947,0.03655726,0.4138486312399356,-0.0062406525103142,0.0979441121851491,1.8506797225083904
962,Ses01F_impro07_F016,1,0.016319755,0.029798808,0.020523354,0.021585636,0.3269230769230769,-0.0031279432732844,0.0359143829398733,0.8324877751852826
963,Ses01F_impro07_M000,1,0.051155936,0.11572168,0.060900785,0.09835145,0.4423076923076923,-0.1611579646123573,0.3329860380049242,1.8537783336576703
964,Ses01F_impro07_M001,1,0.09483535,0.17418739,0.11562453,0.12995309,0.4581151832460733,0.0290142197627574,1.182186768723203,15.866715824186477
965,Ses01F_impro07_M002,1,0.052360553,0.08390715,0.06553743,0.05228364,0.2690582959641255,-0.0015217364079944,0.3825391231760347,3.594288464805022
966,Ses01F_impro07_M003,1,0.031544875,0.052132085,0.03949725,0.033850152,0.2955974842767295,-0.0067289252001501,0.1359648339891387,2.3120696562718237
967,Ses01F_impro07_M004,1,0.033812344,0.0703792,0.041565813,0.05672854,0.3303964757709251,0.0005402951046562,0.1487313092688851,2.6613129579659365
968,Ses01F_impro07_M005,1,0.07074703,0.120001085,0.08785132,0.08172071,0.3207171314741036,-0.0753415224608033,0.6788072043337977,7.343686580398747
969,Ses01F_impro07_M006,1,0.048306525,0.10098122,0.058818627,0.08197307,0.4674796747967479,-0.1366159413009882,0.3067444242627635,4.657386426468106
970,Ses01F_impro07_M007,1,0.05664549,0.10461626,0.069031246,0.078566335,0.3498727735368956,-0.0008804045137367,0.4288194406963994,8.38544129264987
971,Ses01F_impro07_M008,1,0.026009759,0.042229522,0.03294307,0.02624155,0.2610619469026549,-0.0097208749139099,0.0926903713066544,0.6040998661437632
972,Ses01F_impro07_M009,1,0.019118868,0.030488178,0.023425331,0.019410577,0.2720588235294117,-0.0064932714849419,0.0498274651038261,0.5324517471420078
973,Ses01F_impro07_M012,5,0.013684724,0.022730136,0.01726691,0.014774457,0.3211488250652741,-0.0054410847951658,0.0253526762111718,0.2186763461224653
974,Ses01F_impro07_M013,5,0.02833041,0.05173052,0.035771653,0.037287854,0.3409090909090909,-0.0097657257356331,0.1065587715425205,0.930197690659544
975,Ses01F_impro07_M014,1,0.036790233,0.06847939,0.045372263,0.051228005,0.3310502283105023,-0.0096883368314593,0.1818999610414465,2.2872038851828727
976,Ses01F_impro07_M015,1,0.034592178,0.07132943,0.043250438,0.056716803,0.4389438943894389,0.045793320168741,0.1572063058366648,3.9102155010998776
977,Ses01F_impro07_M017,1,0.015561343,0.019914847,0.018349133,0.0074113137,0.0616883116883116,-0.0032713217024138,0.0357167006010735,0.2594320342388216
978,Ses01F_impro07_M018,5,0.017258095,0.030606028,0.021573784,0.021613048,0.3131067961165049,-0.0024766616206761,0.0405885035057465,0.4577916822837729
979,Ses01F_impro07_M019,1,0.016600812,0.031663977,0.020930624,0.023677247,0.3433362753751103,-0.0043062950680905,0.0368037280047195,1.07797042267046
980,Ses01F_impro06_F002,2,0.002486185,0.003872338,0.0029855766,0.0024428337,0.0,-0.002869692252716,0.0008497076166478,0.0031503724766688
981,Ses01F_impro06_F003,5,0.0022496989,0.003378896,0.0027891498,0.0018927149,0.0,-0.0130272119349683,0.0007221735893814,0.0023555010981469
982,Ses01F_impro06_F004,5,0.0020995445,0.0028534336,0.0025921708,0.001179221,0.0,-0.0084431158029474,0.0006488622280092,0.0029733683516498
983,Ses01F_impro06_F005,2,0.003822518,0.006032252,0.004695967,0.0037780427,0.1681109185441941,-0.0082630485849222,0.0019787588306824,0.0311300427121941
984,Ses01F_impro06_F006,2,0.004265524,0.0070263343,0.005332592,0.004570737,0.279383429672447,-0.005696731932403,0.0024631557173295,0.0629536124209187
985,Ses01F_impro06_F007,2,0.0037139542,0.0059234714,0.0046248403,0.0036952577,0.1492753623188406,-0.0074785798460652,0.0019201519008742,0.0337006746131117
986,Ses01F_impro06_F008,2,0.0032300784,0.004742899,0.0040069893,0.002535719,0.0152224824355971,-0.0080975078162737,0.0014813216055402,0.0267386553674001
987,Ses01F_impro06_F009,5,0.00363122,0.005504729,0.0045752297,0.003055405,0.0826952526799387,-0.0062135777625371,0.0018292123424381,0.0317343009153773
988,Ses01F_impro06_F010,2,0.0022387838,0.0031907058,0.0028097748,0.0014994193,0.0,-0.0055114242059062,0.0007249377936849,0.0086397492774043
989,Ses01F_impro06_F011,2,0.003473551,0.005358405,0.004348752,0.0031308653,0.0708237105465742,-0.0074962472353945,0.0016875424776255,0.0527019784192148
990,Ses01F_impro06_F012,2,0.007644392,0.0145700965,0.009584463,0.01096907,0.4398447606727037,-0.0058533591982268,0.0076391838745873,0.1716254193657651
991,Ses01F_impro06_F013,2,0.0022458208,0.0031657047,0.002748122,0.0015437226,0.0,-0.007616305083502,0.0007131703386164,0.0024233670609137
992,Ses01F_impro06_F014,2,0.0037024564,0.0056202034,0.004585439,0.0032306912,0.1627906976744186,-0.0097578604254522,0.0018853988232593,0.0080724418910234
993,Ses01F_impro06_F015,2,0.0020364597,0.0029088168,0.0025487307,0.0013985696,0.0,-0.0080155659816227,0.0005979321021134,0.0035418453926258
994,Ses01F_impro06_F016,5,0.0041534635,0.007113241,0.005166473,0.0048848395,0.2366412213740458,-0.008076003723545,0.0023223756666884,0.0396191672220764
995,Ses01F_impro06_F018,5,0.0041288156,0.0074368073,0.0050626798,0.005440999,0.2818035426731078,-0.0058208306654705,0.0022386486444786,0.0417418509275276
996,Ses01F_impro06_F019,5,0.0023730139,0.0032088037,0.0029209107,0.0013073769,0.0,-0.0103006068457034,0.0008130990402687,0.0028336081517029
997,Ses01F_impro06_F020,2,0.0049271407,0.008493635,0.0060218796,0.0059883283,0.396327467482785,-0.0087619891928625,0.0032430571377442,0.117368185749675
998,Ses01F_impro06_F021,2,0.0036841831,0.006264424,0.0046212533,0.004228102,0.0958712386284114,-0.0062048134168435,0.0018274709471845,0.066666526710603
999,Ses01F_impro06_F022,2,0.004826368,0.007538381,0.005947226,0.004630211,0.3522458628841607,-0.0067710930125031,0.0031562628144507,0.0300473389295237
1000,Ses01F_impro06_F023,2,0.0023245413,0.003431658,0.0028436286,0.0019121495,0.0,-0.0089747982201515,0.0007619505139023,0.0066949781354791
1001,Ses01F_impro06_F024,2,0.003472845,0.00502772,0.0042146216,0.0027362213,0.0168067226890756,-0.013940025382908,0.0016983231255749,0.0227842642420565
1002,Ses01F_impro06_F025,2,0.005435962,0.008596525,0.006734094,0.0053405077,0.2749540722596448,-0.0075237999226374,0.004039811558561,0.1530365228783925
1003,Ses01F_impro06_F026,2,0.004825267,0.0074000787,0.0059051123,0.0044563413,0.2900662251655629,-0.0095578989203204,0.0031757373121877,0.0526765892385755
1004,Ses01F_impro06_F027,5,0.0023691163,0.0032803938,0.0028841768,0.0015608333,0.0,-0.0085522533481707,0.0008140483170362,0.0100025377960103
1005,Ses01F_impro06_F028,2,0.0081675,0.014677613,0.010136771,0.0106113935,0.3737051792828685,-0.0067452697294356,0.0088470926896301,0.6665835724699276
1006,Ses01F_impro06_M000,2,0.002360021,0.003394369,0.0029439053,0.0016818994,0.0,-0.0079578321674489,0.0007940951402113,0.0048678894927053
1007,Ses01F_impro06_M001,5,0.0045330278,0.0071425107,0.005637593,0.0043719485,0.2459312839059674,-0.0049162686082127,0.0027815901801439,0.0399675658597092
1008,Ses01F_impro06_M002,5,0.0025498713,0.0035100062,0.003151539,0.0014829057,0.0,-0.0138851846713805,0.0009276592572324,0.0029842777774378
1009,Ses01F_impro06_M003,2,0.004380503,0.006781411,0.0054107965,0.004078665,0.1877394636015325,-0.007893904694356,0.002622534477284,0.0339455858502474
1010,Ses01F_impro06_M004,5,0.0038238855,0.0051720864,0.004742593,0.0019985447,0.043859649122807,-0.002382460024819,0.002110164815186,0.0060403402913581
1011,Ses01F_impro06_M005,5,0.004684587,0.0068068644,0.0059794113,0.00321255,0.0902777777777777,-0.0078393068179138,0.0030744120019709,0.0102862295036914
1012,Ses01F_impro06_M006,5,0.0036181188,0.0047798986,0.0044205366,0.0017675309,0.0,0.0005147762749402,0.001901285987953,0.0056651926015418
1013,Ses01F_impro06_M007,2,0.0023744043,0.0041632843,0.0029094184,0.0029591476,0.0,-0.0109149550553411,0.000762206171649,0.0031166935572728
1014,Ses01F_impro06_M008,5,0.0044634533,0.0077080736,0.0055326065,0.005336006,0.4088397790055249,-0.0042156443669227,0.0025617759651189,0.0141307298489649
1015,Ses01F_impro06_M009,5,0.004001657,0.0059681176,0.004871483,0.0033995484,0.1367521367521367,-0.0083347995314397,0.0021562524612436,0.0079440939032854
1016,Ses01F_impro06_M010,5,0.005626372,0.008823334,0.0069538183,0.0053748284,0.3284671532846715,-0.0008628966838841,0.0043770862358604,0.0174843429231578
1017,Ses01F_impro06_M011,5,0.003163242,0.004628808,0.0039501362,0.0023989854,0.0104895104895104,-0.0099147891887696,0.0014072821246212,0.0085328406525879
1018,Ses01F_impro06_M012,5,0.002913045,0.0044955704,0.0036779726,0.0025727132,0.0093023255813953,-0.007839336831239,0.0011684708457717,0.0062295451768519
1019,Ses01F_impro06_M013,5,0.003946644,0.005940939,0.0049868245,0.0032202336,0.2100840336134453,-0.0040924646782514,0.0021603565810352,0.0123834587283579
1020,Ses01F_impro06_M014,5,0.008013801,0.010448782,0.0095595885,0.004014822,0.1428571428571428,0.008741752935748,0.0093245600042712,0.026178884936248
1021,Ses01F_impro06_M015,5,0.003207287,0.0054216115,0.003941304,0.0037179259,0.0355029585798816,-0.0065123863350891,0.0013846867308158,0.0070000734312669
1022,Ses01F_impro06_M016,5,0.0031205062,0.0049541146,0.0038942962,0.0030491953,0.0509090909090909,-0.0068767235461564,0.0013502099568365,0.0101474560470213
1023,Ses01M_script03_1_F001,3,0.016243624,0.030952172,0.01986673,0.023689913,0.5426136363636364,-0.006535045486089,0.0344468044037045,0.3025686853541396
1024,Ses01M_script03_1_F002,3,0.002917046,0.004142994,0.003650219,0.001931933,0.0,-0.0081282851169817,0.0012335912671644,0.0078219848865481
1025,Ses01M_script03_1_F003,1,0.012295394,0.021562517,0.015001435,0.015428299,0.5387755102040817,-0.0141519794851774,0.0197877331551995,0.1559537752643842
1026,Ses01M_script03_1_F004,1,0.016756302,0.025001531,0.020713001,0.013912996,0.168141592920354,-0.0120994318422162,0.0392819458272383,0.2126389060395536
1027,Ses01M_script03_1_F007,1,0.022055084,0.040656798,0.027208852,0.029608466,0.4174757281553398,-0.015012113181001,0.0647316479290714,0.2391631564913908
1028,Ses01M_script03_1_F008,1,0.015888754,0.027090786,0.019802613,0.018449767,0.3211009174311927,-0.0133500043375534,0.0342406906125986,0.1850600625380537
1029,Ses01M_script03_1_F009,1,0.012520758,0.022994682,0.015875367,0.016606586,0.2567164179104477,-0.0063967750065785,0.021135748160954,0.1641510138768359
1030,Ses01M_script03_1_F010,1,0.013408664,0.026588425,0.017051203,0.020186031,0.4745762711864407,-0.0181940285983728,0.0228413853069574,0.0838550744891245
1031,Ses01M_script03_1_F011,1,0.0061671957,0.009726342,0.007243725,0.006465828,0.2767857142857143,-0.0067835444497177,0.0051400600743982,0.0193963299512803
1032,Ses01M_script03_1_F014,1,0.009206855,0.0151098715,0.011444922,0.009811608,0.291497975708502,-0.0093285052571445,0.0113633610627713,0.0730888723879718
1033,Ses01M_script03_1_F015,1,0.020119866,0.039693013,0.025402013,0.030477447,0.3323076923076923,-0.0102813428384251,0.0516821969236398,0.4092454822214458
1034,Ses01M_script03_1_F017,1,0.011442479,0.017950743,0.014310024,0.010814898,0.247787610619469,-0.0040002128116611,0.0182187187057788,0.1371411871569101
1035,Ses01M_script03_1_F018,1,0.03136565,0.0586903,0.03863256,0.044114348,0.416822429906542,-0.0112022717075888,0.1319186292200073,1.548478493460809
1036,Ses01M_script03_1_F019,1,0.011118288,0.021432156,0.01400409,0.016212327,0.3767123287671233,-0.0086025311247794,0.0162118905861434,0.1511327832929843
1037,Ses01M_script03_1_F021,1,0.013052847,0.028550832,0.016603002,0.023171198,0.6104868913857678,-0.0080995278040063,0.0213282682849071,0.1959278645540688
1038,Ses01M_script03_1_F024,1,0.0060911877,0.009367391,0.007743736,0.0052164528,0.2198275862068965,-0.0093076878329156,0.0050642726115698,0.0294426721881809
1039,Ses01M_script03_1_F030,1,0.02123571,0.0346933,0.02571417,0.023223696,0.3014705882352941,-0.0071162407948577,0.0618981165737329,0.3670293033102014
1040,Ses01M_script03_1_F031,1,0.099260844,0.16352873,0.120526545,0.110366404,0.3153988868274582,-0.0805003946879878,1.335750565893278,17.28564821793407
1041,Ses01M_script03_1_F034,1,0.03393106,0.054214656,0.040850934,0.03557991,0.3321033210332103,-0.002618749931571,0.1544873810629312,1.01792133331133
1042,Ses01M_script03_1_F036,1,0.040490396,0.06377494,0.05027076,0.03913292,0.2634146341463415,-0.0077660497481701,0.2267130830826705,1.7606459363388305
1043,Ses01M_script03_1_F037,1,0.095471025,0.15674625,0.11911184,0.10174969,0.2871287128712871,-0.1025869933073408,1.2470793203883366,11.634798449639453
1044,Ses01M_script03_1_F038,1,0.035033498,0.06411167,0.044585206,0.045986377,0.3723849372384937,-0.0001323063258951,0.1628948794077609,0.8654985879648609
1045,Ses01M_script03_1_F039,1,0.047408674,0.08779018,0.058786172,0.06513222,0.3815261044176707,-0.0046800273594271,0.2987568960293366,1.7380738877178552
1046,Ses01M_script03_1_F040,1,0.0110010095,0.018482752,0.013593789,0.012511888,0.4219409282700422,-0.0098803620858234,0.0162293499004321,0.1164871870919239
1047,Ses01M_script03_1_F041,1,0.01162602,0.023716608,0.014448122,0.01880705,0.486810551558753,-0.0040545246520196,0.0174656707277293,0.1877547103050831
1048,Ses01M_script03_1_M000,3,0.002671477,0.003603601,0.003330803,0.0013418077,0.0,0.0011198626452824,0.0010381162622884,0.0038361193092686
1049,Ses01M_script03_1_M001,3,0.0032051364,0.0049269455,0.0040084873,0.0028529305,0.0,-0.0101777040981687,0.0014155739771626,0.0064625291275673
1050,Ses01M_script03_1_M003,3,0.013149833,0.021051396,0.01590557,0.013695832,0.4196428571428571,-0.002316181507922,0.0237453128564924,0.2195345149710551
1051,Ses01M_script03_1_M004,1,0.013487942,0.021205211,0.016286675,0.013495573,0.2877358490566037,-0.0006089596809033,0.0253727857984924,0.1425529694495611
1052,Ses01M_script03_1_M010,1,0.014746197,0.026920743,0.01883146,0.019193273,0.2217194570135746,-0.0057986017054645,0.0292178493777966,0.1679920398676218
1053,Ses01M_script03_1_M011,1,0.0061620856,0.01006554,0.0075328397,0.006644058,0.2434782608695652,-0.009363648132421,0.0051258634384912,0.0165661921594684
1054,Ses01M_script03_1_M012,1,0.012252345,0.01902052,0.015079404,0.011574403,0.3057324840764331,-0.0062974654611025,0.0210016416397441,0.087680355128051
1055,Ses01M_script03_1_M013,1,0.017036943,0.029671323,0.020999791,0.020946553,0.3716632443531827,-0.0041731063902261,0.0397866747262153,0.4862361870046763
1056,Ses01M_script03_1_M014,2,0.0046342183,0.008054321,0.005861783,0.005515489,0.1708542713567839,-0.0102079366115503,0.0028933801082648,0.0153871829870771
1057,Ses01M_script03_1_M016,1,0.023386322,0.03977595,0.02875556,0.027445098,0.2777777777777778,-0.0060340435084071,0.0748629120068031,0.9161300983868332
1058,Ses01M_script03_1_M017,1,0.013103922,0.020353772,0.016342344,0.012070132,0.1703470031545741,-0.0054208976507652,0.0239939782487782,0.1797526755914134
1059,Ses01M_script03_1_M019,1,0.011252206,0.018865274,0.014122948,0.0124930395,0.3029197080291971,-0.0073602291195129,0.0174362157503037,0.2202283670183141
1060,Ses01M_script03_1_M021,1,0.009338067,0.015316207,0.011722065,0.009812733,0.3601694915254237,-0.0113252826849929,0.0118360750578345,0.0676625748654523
1061,Ses01M_script03_1_M022,1,0.008743477,0.01385574,0.010417828,0.009091357,0.4017857142857143,-0.0108583953988272,0.0105534262147158,0.0601811045179536
1062,Ses01M_script03_1_M028,1,0.0111485785,0.019834556,0.013949246,0.014092241,0.340632603406326,-0.0058967607401427,0.0167502983319912,0.5433994841936663
1063,Ses01M_script03_1_M029,1,0.0064673843,0.010381356,0.007852669,0.0067790435,0.2714776632302405,-0.0115475977509049,0.005607057999646,0.0433463587719567
1064,Ses01M_script03_1_M030,1,0.027111506,0.07459563,0.03353463,0.06617219,0.5416666666666666,-0.0130398620967753,0.0891119245455375,1.446574812088151
1065,Ses01M_script03_1_M031,1,0.010662787,0.017610693,0.013210077,0.01163646,0.3776041666666667,-0.006986618245719,0.0157217358664792,0.3230300894529161
1066,Ses01M_script03_1_M033,1,0.017466187,0.02773865,0.021088706,0.017944738,0.3578947368421052,-0.0046854324864398,0.0428045515725367,0.3029449615946677
1067,Ses01M_script03_1_M037,1,0.041076127,0.06728402,0.050235763,0.044599246,0.3213844252163164,-0.0025975846256187,0.2298373710354342,5.083034654707996
1068,Ses01M_script03_1_M039,1,0.09405639,0.14314142,0.11571447,0.08407439,0.131367292225201,-0.1216244781971909,1.2318302820333895,10.10761108423662
1069,Ses01M_script03_1_M040,1,0.040228773,0.07923084,0.04911327,0.061748162,0.4349593495934959,0.0004504765627189,0.2120992305363875,1.6488642905937796
1070,Ses01M_script03_1_M041,1,0.021594299,0.035018615,0.026693659,0.022518868,0.2511848341232227,-0.0024702035261725,0.0642163187982618,0.3100156151897418
1071,Ses01M_script01_3_F000,5,0.008210647,0.01486501,0.010286269,0.010717015,0.546031746031746,-0.0099701755971182,0.0087923171917816,0.0711985995758885
1072,Ses01M_script01_3_F001,5,0.0040462688,0.0073344433,0.0050997273,0.0052611115,0.0721868365180467,-0.0075265397754264,0.0021697560384182,0.0272711479275535
1073,Ses01M_script01_3_F003,2,0.0036123167,0.0065428936,0.0044673905,0.0047754757,0.0358166189111747,-0.0079718274719198,0.0017345171523414,0.0337146650725355
1074,Ses01M_script01_3_F004,5,0.00774315,0.013209232,0.009663305,0.008989143,0.4627329192546583,-0.0125538163047167,0.0078988676835491,0.0619176813759763
1075,Ses01M_script01_3_F005,2,0.006155336,0.0099194655,0.0075924033,0.006371638,0.3255813953488372,-0.0045976153160154,0.0050628769807712,0.0611398116926752
1076,Ses01M_script01_3_F006,2,0.004714953,0.007868593,0.005857982,0.005246205,0.2063829787234042,-0.010550857950875,0.0029709311970677,0.0356743406716658
1077,Ses01M_script01_3_F008,5,0.01109213,0.020484682,0.014066296,0.014879361,0.495,-0.0064649620981072,0.0161048850837539,0.1580135343323807
1078,Ses01M_script01_3_F012,5,0.0068856687,0.011208434,0.008420115,0.00737632,0.4398625429553264,-0.0067971063799632,0.0062771812006421,0.0425583531823573
1079,Ses01M_script01_3_F014,1,0.01780399,0.030332629,0.022494573,0.020025067,0.4219653179190751,-0.0091716556198662,0.0427295067008769,0.1943735463703143
1080,Ses01M_script01_3_F015,1,0.063593194,0.10244203,0.07861937,0.065569036,0.3219645293315143,0.0174534179677721,0.5567042506662344,8.272893999906032
1081,Ses01M_script01_3_F016,1,0.029015176,0.053236257,0.036516637,0.038707357,0.3823529411764705,-0.007670458217035,0.1111347242578404,1.469722020361752
1082,Ses01M_script01_3_F018,2,0.003789972,0.006032051,0.004662421,0.0038157539,0.015228426395939,-0.0145846397572313,0.0019704802367723,0.0087963011609582
1083,Ses01M_script01_3_F019,2,0.0075207027,0.0134832375,0.009382693,0.00965883,0.5421686746987951,-0.0130306762002874,0.007392268684221,0.0763778084311955
1084,Ses01M_script01_3_F021,2,0.0037960797,0.0063549103,0.004621419,0.004358513,0.0268199233716475,-0.0105653216451173,0.0018977771718392,0.0130691515162359
1085,Ses01M_script01_3_F022,2,0.00333914,0.00534614,0.0040895105,0.0034308655,0.0,-0.0068299100348667,0.0015418985519571,0.0103720724115773
1086,Ses01M_script01_3_F023,2,0.0031762414,0.0049071256,0.003906615,0.0029468942,0.0,-0.0126409404401783,0.0013978358907165,0.006246651868359
1087,Ses01M_script01_3_F024,2,0.004140763,0.008344959,0.00495359,0.0067097275,0.1393442622950819,-0.0072204429670819,0.0021975202795268,0.0179401760102498
1088,Ses01M_script01_3_F025,2,0.0023131273,0.0030922545,0.0028369818,0.0012173204,0.0,-0.0083134809756302,0.0007852570969128,0.0052146611937662
1089,Ses01M_script01_3_F026,2,0.004824268,0.008469878,0.005994202,0.0059775454,0.1966666666666666,-0.0042022852539957,0.0030458215730682,0.0246652905647207
1090,Ses01M_script01_3_F030,1,0.006615212,0.013171988,0.008519806,0.010021725,0.4963503649635036,-0.0144068462759605,0.0054717781906262,0.0424223010620608
1091,Ses01M_script01_3_M000,1,0.007334319,0.012930796,0.009160523,0.00911056,0.4822695035460992,-0.00879157869349,0.0071314948536534,0.0567116921574133
1092,Ses01M_script01_3_M001,1,0.005720873,0.010269871,0.0070069185,0.007475914,0.5348837209302325,-0.0039615838431927,0.0042406942743343,0.0272595999483928
1093,Ses01M_script01_3_M002,2,0.0027744325,0.0039624926,0.0034535874,0.0019274397,0.0,-0.0088667020463617,0.0011014366487611,0.0062561430690785
1094,Ses01M_script01_3_M004,5,0.0033150616,0.0054319724,0.004083207,0.003565743,0.0,-0.0184678156074369,0.0015476494034207,0.0076047348240188
1095,Ses01M_script01_3_M006,5,0.0070581846,0.011468253,0.008536091,0.0075935456,0.3851351351351351,-0.0078857892731321,0.0068429382382911,0.0333200366484998
1096,Ses01M_script01_3_M007,5,0.0023784135,0.003303495,0.0029095646,0.0015561938,0.0,-0.0141257851282716,0.0008316978643497,0.0045412026906758
1097,Ses01M_script01_3_M009,1,0.002600018,0.0036481228,0.003222373,0.0017067504,0.0,-0.0132726991068921,0.0009892384385361,0.0158791951274359
1098,Ses01M_script01_3_M014,5,0.003992149,0.0070220744,0.0048690154,0.005052207,0.0256410256410256,-0.0136843291329569,0.0020907670811559,0.0121037728984067
1099,Ses01M_script01_3_M016,1,0.04887472,0.08698815,0.060080715,0.062649794,0.3755274261603376,-0.002914821379818,0.3252791954820321,2.0407728125006996
1100,Ses01M_script01_3_M018,1,0.021415286,0.04013471,0.027635148,0.029068595,0.4081145584725537,-0.0065029703364416,0.0611790794942516,0.601187546486401
1101,Ses01M_script01_3_M019,1,0.0030694862,0.004364167,0.0038121678,0.0021100703,0.0040485829959514,-0.0271432418230688,0.0013646683448461,0.0072440012886712
1102,Ses01M_script01_3_M020,2,0.007730254,0.0121126985,0.009522385,0.007458496,0.3724340175953079,-0.0088215683717862,0.0080910221148417,0.0761419378350426
1103,Ses01M_script01_3_M021,2,0.006422724,0.0112201385,0.008202364,0.0076322043,0.3452380952380952,-0.007462598659913,0.0054379675697084,0.0524482854549554
1104,Ses01M_script01_3_M022,2,0.0041682106,0.007494118,0.0051807202,0.0054100286,0.1532364597093791,-0.0103656866485835,0.0023030295876781,0.0514827594985
