wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
Ses02M_script03_1_F021,1,0.0030630692,0.00463388,0.0038114781,0.0026159182,0.3116883116883117,-0.0037502891245821957,0.0012902756353174285,0.007287874491949694
Ses02M_script03_1_F022,1,0.0070403,0.0112264035,0.008651698,0.006766295,0.2702702702702703,-0.008046392395044677,0.0068952478481840475,0.06333254351949233
Ses02M_script03_1_F023,1,0.006477858,0.009381432,0.0080065625,0.0048822146,0.2,-0.006198375558597036,0.005916258985856371,0.05880673615009576
Ses02M_script03_1_F024,1,0.0034395277,0.0050697266,0.0042452016,0.002754228,0.2916666666666667,-0.008608613825344946,0.0016628045033823626,0.008849239655143361
Ses02M_script03_1_F025,1,0.017643638,0.025289757,0.02209239,0.012240533,0.09438775510204081,-0.007129753612389322,0.043736150908012465,0.33371148286289676
Ses02M_script03_1_F026,8,0.0054820897,0.010082449,0.0068465755,0.007362813,0.38869257950530034,-0.005019387572247069,0.00401593145434103,0.029562543114300684
Ses02M_script03_1_F027,1,0.012921834,0.021829,0.016353674,0.014433606,0.28466076696165193,-0.00653974211672903,0.022516068806376587,0.3703797862022671
Ses02M_script03_1_F028,1,0.006350156,0.010375934,0.007916919,0.006689037,0.30710659898477155,-0.007121630915207788,0.005510424457728247,0.04845783766126049
Ses02M_script03_1_F029,1,0.0034121894,0.0054046633,0.004134171,0.0034701698,0.45041322314049587,-0.008267679731943645,0.0015750461363467278,0.009490164842051469
Ses02M_script03_1_M000,5,0.0055588246,0.013726765,0.0071245926,0.011727123,0.7027027027027027,-0.011805575923062861,0.003749441162223685,0.02512668172327406
Ses02M_script03_1_M001,8,0.0035097594,0.0063934885,0.004389587,0.0045311633,0.5317460317460317,-0.014117028513283003,0.0015978856670492319,0.007478716687386641
Ses02M_script03_1_M002,5,0.00406356,0.0065000188,0.0051106303,0.003975823,0.3132530120481928,-0.004331328909756849,0.0022348832520245913,0.0101534219889258
Ses02M_script03_1_M003,5,0.013015909,0.022750115,0.0168021,0.015307561,0.3617886178861789,-0.0027815697194455424,0.02341921780965854,0.13331691468767753
Ses02M_script03_1_M004,8,0.004764765,0.01005553,0.0060853674,0.0079819085,0.5675675675675675,-0.003891366304742405,0.0028660023319759926,0.014284061853161339
Ses02M_script03_1_M005,2,0.005114346,0.013058796,0.0064332634,0.011353925,0.6725043782837128,-0.008063201676122844,0.0031710415699632193,0.08490745978452484
Ses02M_script03_1_M006,5,0.008590929,0.014506271,0.010854699,0.009587186,0.3893129770992366,-0.005630288796965033,0.010052022258246803,0.060633851864967794
Ses02M_script03_1_M007,1,0.009446239,0.015304728,0.011839654,0.009683001,0.39444444444444443,-0.005451449396787211,0.012311207980825283,0.055652681339371846
Ses02M_script03_1_M008,1,0.010316579,0.01655563,0.013171186,0.010001882,0.2831168831168831,-0.0034344616324233357,0.014838728944813431,0.11117149375104933
Ses02M_script03_1_M009,3,0.0043470147,0.007075583,0.005574341,0.004348948,0.26900584795321636,-0.009250888069800567,0.002555001093311622,0.01012478560147292
Ses02M_script03_1_M010,1,0.0052454323,0.008258761,0.0065964144,0.0049527637,0.3166144200626959,-0.003826688498520525,0.003820567725254497,0.02804848868429854
Ses02M_script03_1_M011,1,0.011080268,0.01904848,0.014019759,0.012890954,0.29464285714285715,-0.0033363280635967385,0.016621588241383507,0.3491934715788771
Ses02M_script03_1_M012,2,0.008705572,0.013951888,0.01093491,0.00863501,0.1918819188191882,-0.002704224016270018,0.010692647106977657,0.07755133398401691
Ses02M_script03_1_M013,8,0.0093885185,0.017576788,0.011990922,0.012838749,0.3508005822416303,-0.0030759435958316317,0.011861055356393124,0.2280436900728322
Ses02M_script03_1_M014,2,0.00709745,0.012455365,0.009046132,0.008538357,0.20116618075801748,-0.002537343561925809,0.0069440183223789965,0.0649250350209279
Ses02M_script03_1_M015,2,0.006420165,0.011899392,0.00818698,0.008632199,0.43006993006993005,-0.0037325446555769304,0.005544446394311629,0.042375742693584094
Ses02M_script03_1_M016,3,0.0040224157,0.0076805255,0.0051278337,0.00571149,0.48632218844984804,-0.006090763690735912,0.00209218177309516,0.01900793771253086
Ses02M_script03_1_M017,8,0.0025865391,0.0043912595,0.0032226432,0.0029687884,0.45161290322580644,-0.007856004231143743,0.000890538767209034,0.005270610876483391
Ses02M_script03_1_M018,2,0.0058580907,0.01196652,0.007333208,0.00942822,0.4838709677419355,-0.004041767624585191,0.004478809796939886,0.034234835534417356
Ses02M_script03_1_M019,2,0.008787394,0.015658993,0.011139433,0.010989704,0.4042145593869732,-0.005074135060567642,0.010404062397763708,0.16167329124872087
Ses02M_script03_1_M020,2,0.0052676927,0.0097257495,0.006672483,0.0070685814,0.44642857142857145,-0.004478938080865191,0.0037042775077740183,0.022440480960788597
Ses02M_script03_1_M021,2,0.009364953,0.016119255,0.011882126,0.01088825,0.34462320067739205,-0.004267319582140772,0.011869844907711775,0.38722909137252703
Ses02M_script03_1_M022,2,0.012342022,0.020574035,0.015817333,0.013118093,0.25120772946859904,-0.0020994996248191455,0.021038370877977827,0.20878848243422973
Ses02M_script03_1_M023,8,0.009501688,0.017249858,0.01205525,0.012325413,0.3813640730067243,-0.002979979171868763,0.012237313551471056,0.30489096003214916
Ses02M_script03_1_M024,1,0.004127697,0.007110883,0.0052194754,0.004823404,0.370253164556962,-0.005192710887058638,0.002323563123437834,0.01994212101839661
Ses02M_script03_1_M025,8,0.006123312,0.009380193,0.0076405033,0.0054282593,0.2465437788018433,-0.0035605687571660383,0.005268885943056063,0.05121881015278542
Ses02M_script03_1_M026,8,0.007388948,0.014858559,0.009172701,0.0116519695,0.34375,-0.004021127097075805,0.007149129310244178,0.04327925959335782
Ses02M_script03_1_M027,8,0.004135273,0.006752981,0.0051971516,0.0042830384,0.3193717277486911,-0.007387243840639712,0.002400590027302728,0.011502673272301107
Ses02M_script03_1_M028,8,0.0107265655,0.017143602,0.013494348,0.010533345,0.24434389140271492,-0.002573029860286624,0.01606501749742836,0.17099748183134497
Ses02M_script03_1_M029,1,0.017118312,0.024760064,0.021521548,0.012181456,0.16143497757847533,-0.003443408786552027,0.0413545862213093,0.19453542318246783
Ses02M_script03_1_M030,8,0.0030592673,0.0053989943,0.003928307,0.0037032235,0.45893719806763283,-0.008508759492542595,0.001242354012837149,0.006929736900636771
Ses02M_script03_1_M031,1,0.018429711,0.029009938,0.023605756,0.016756598,0.22018348623853212,-0.0018728272834778181,0.04678695481191311,0.255156589642433
Ses02M_script03_1_M032,8,0.0066383863,0.013662251,0.00840699,0.010754928,0.5485436893203883,-0.008131250979204196,0.0058191539623955405,0.03784066726884582
Ses02M_script03_1_M033,8,0.005435634,0.010445726,0.0068740174,0.007850717,0.4666666666666667,-0.0034443160075170454,0.003939458799248288,0.04377419617398239
Ses02M_script01_3_F000,8,0.0044775135,0.0074771927,0.005452574,0.0051111146,0.5,-0.009152530765277334,0.0026899646723256483,0.02300867068240167
Ses02M_script01_3_F001,1,0.003306356,0.0060738395,0.0041574785,0.004393102,0.5211267605633803,-0.00994377478491515,0.0014299530098124693,0.009228673447386409
Ses02M_script01_3_F002,1,0.0025451547,0.0046893717,0.003125589,0.0034963575,0.5409090909090909,-0.00909384834812954,0.0008402364263719083,0.010480761034489219
Ses02M_script01_3_F003,1,0.0023429033,0.0044794087,0.0028583074,0.003442586,0.5729984301412873,-0.00667198582959827,0.0006977245414581697,0.016679504258571166
Ses02M_script01_3_F004,8,0.004762573,0.008150317,0.0058588674,0.0056543704,0.44029850746268656,-0.006120604666648433,0.003073546468475584,0.029446338018357776
Ses02M_script01_3_F005,8,0.0032742724,0.006139793,0.0040481216,0.004611667,0.5267558528428093,-0.00810371511761332,0.0013752844808034603,0.026455209518477903
Ses02M_script01_3_F006,8,0.002819436,0.005520352,0.0034793494,0.004284354,0.5690298507462687,-0.009752862752065994,0.001014603599557882,0.016374606383287662
Ses02M_script01_3_F007,1,0.0035678889,0.005559042,0.0044540633,0.0033240071,0.27906976744186046,-0.009832352589000948,0.0017566346519070138,0.011398863576013352
Ses02M_script01_3_F008,7,0.0039658053,0.006618395,0.0048050154,0.0045453054,0.4199395770392749,-0.009416157809027936,0.002111039777227953,0.018260726486647942
Ses02M_script01_3_F009,1,0.0019149757,0.0032853081,0.0023568382,0.0022872468,0.22518159806295399,-0.010101988664246164,0.00048601524435991556,0.005301991940454834
Ses02M_script01_3_F010,8,0.0065435227,0.009946363,0.008118339,0.0057306364,0.27218934911242604,-0.005312490429787431,0.005908162406849577,0.04090977397391167
Ses02M_script01_3_F011,8,0.0026957523,0.0052540586,0.0033632857,0.004032238,0.5417867435158501,-0.009080629752133973,0.0009244594331871525,0.009467525815552762
Ses02M_script01_3_F012,1,0.0026320424,0.0038608375,0.0031932818,0.0021702067,0.2822085889570552,-0.005562705609918339,0.0009672796780583291,0.007121578685504572
Ses02M_script01_3_F013,1,0.0034136432,0.006845085,0.004277584,0.005301184,0.5631578947368421,-0.004690356945502572,0.0014724893768655407,0.00973493693032833
Ses02M_script01_3_F014,8,0.0057514156,0.009462092,0.0070713363,0.0062805857,0.3736780258519389,-0.009054666406882461,0.004467410070104315,0.07647401971237584
Ses02M_script01_3_F015,8,0.0077653155,0.01174638,0.009565014,0.0067872917,0.2749360613810742,-0.010121669220097829,0.008318288811482354,0.13290993049058142
Ses02M_script01_3_F016,8,0.004494177,0.0074756993,0.0057169697,0.0047983737,0.30991735537190085,-0.009710721315059345,0.0027376437269470764,0.01775549919213685
Ses02M_script01_3_F017,8,0.0033715297,0.0065588355,0.004131838,0.0050934805,0.5740072202166066,-0.009146077900368255,0.0014538126738936877,0.02900341721399136
Ses02M_script01_3_F018,8,0.003907968,0.008026896,0.004883784,0.0063381195,0.5898617511520737,-0.0068913163886463735,0.0019491094167291894,0.031827045397328314
Ses02M_script01_3_F019,3,0.0025312053,0.0045315875,0.0030912035,0.003314087,0.4617253948967193,-0.008614573744125664,0.0008332296827622851,0.01732634215557157
Ses02M_script01_3_F020,8,0.0015154558,0.0027250268,0.0018395842,0.0020090048,0.04126984126984127,-0.011183823517058045,0.0003005688306926178,0.00271607064835031
Ses02M_script01_3_F021,3,0.0014002257,0.0024234825,0.0017347065,0.001689666,0.0243161094224924,-0.010203409146924969,0.00025961454857673484,0.0022900699969097787
Ses02M_script01_3_F022,8,0.001194105,0.0019045334,0.0014716302,0.0012084809,0.0,-0.011615596122283023,0.00019661857538574008,0.0009514088880958493
Ses02M_script01_3_F023,8,0.0017038194,0.0034799112,0.002053616,0.0028052735,0.07924528301886792,-0.011592917871894315,0.0003642539976144794,0.003088280064846541
Ses02M_script01_3_F024,8,0.0011823789,0.0021616335,0.0014861,0.0015688639,0.0,-0.011160694157297257,0.00019288685150256138,0.001231433102902728
Ses02M_script01_3_F025,3,0.0017555312,0.0033575394,0.002159701,0.0025654614,0.01644736842105263,-0.008866579264577013,0.00039886664971430666,0.003475593900624467
Ses02M_script01_3_F026,3,0.0038514338,0.006586197,0.0046801283,0.0046311617,0.46642246642246643,-0.008756872375670355,0.001969027694955796,0.036244641712912494
Ses02M_script01_3_F027,3,0.006272436,0.010115134,0.0076009054,0.0066720378,0.37158469945355194,-0.007466162060154602,0.005345502490321186,0.07986574594797263
Ses02M_script01_3_F028,1,0.0036774334,0.006902053,0.0045405766,0.0051869918,0.503448275862069,-0.00930902206164319,0.0017726042099042447,0.01504384539790657
Ses02M_script01_3_M000,1,0.0044392874,0.007942357,0.0056202994,0.00558697,0.4708029197080292,-0.005087227236799663,0.002643541631894509,0.02046922390066236
Ses02M_script01_3_M001,8,0.0030951782,0.0052475426,0.0038404653,0.0035451367,0.4939271255060729,-0.008170227374648675,0.0012783333074015753,0.01094068421129778
Ses02M_script01_3_M002,8,0.0014965697,0.0032849323,0.0018997929,0.0026750686,0.010416666666666666,-0.00709031382939429,0.000283397009291015,0.001820545746592294
Ses02M_script01_3_M003,8,0.0043515125,0.0072641885,0.0054601342,0.004745308,0.28421052631578947,-0.004788732894667191,0.0025247430685325363,0.01437910136286293
Ses02M_script01_3_M004,6,0.0012116501,0.0024143327,0.0015211293,0.0018706698,0.0,-0.011051682122342754,0.0001971387146815328,0.0012041196894701457
Ses02M_script01_3_M005,4,0.0036605468,0.0069195055,0.004643188,0.005122428,0.47113594040968343,-0.007110505066521,0.0017642656711103473,0.05782721539312973
Ses02M_script01_3_M006,8,0.0026255364,0.00499485,0.0032791786,0.003752622,0.5625,-0.012873104424215853,0.0008909628028268567,0.005379764844196185
Ses02M_script01_3_M007,8,0.0016962691,0.0030803399,0.0021466375,0.0022084313,0.13186813186813187,-0.007797540092724375,0.0003833404891479908,0.010501274792340089
Ses02M_script01_3_M008,8,0.0032345643,0.0073456713,0.004088427,0.0060996516,0.6298472385428907,-0.008581931069784332,0.001296509492591717,0.040625987320403484
Ses02M_script01_3_M009,8,0.0073822364,0.013548994,0.009362809,0.009772872,0.4930747922437673,-0.005478366347233532,0.007301201208755759,0.06564220544549568
Ses02M_script01_3_M010,2,0.0050597605,0.009331704,0.0064266613,0.00676002,0.42105263157894735,-0.004034880930703366,0.0034156133717763186,0.07536198827119976
Ses02M_script01_3_M011,8,0.0049006003,0.008686137,0.0062050615,0.006064379,0.4265658747300216,-0.005923966455156915,0.003253449815789468,0.09888259076725722
Ses02M_script01_3_M012,8,0.003702213,0.007885461,0.004621863,0.006385073,0.6080246913580247,-0.009627991857996676,0.0017409224972425653,0.018393964483069684
Ses02M_script01_3_M013,6,0.0016564996,0.0031557817,0.0020654113,0.0023807501,0.12946428571428573,-0.009166162271867506,0.0003567515103882531,0.0025084612286487003
Ses02M_script01_3_M014,2,0.0044488735,0.00780118,0.005690432,0.0053246943,0.37254901960784315,-0.0031353297345049214,0.0026447529884053287,0.021752289117687604
Ses02M_script01_3_M015,2,0.007212682,0.011700616,0.008916166,0.007479364,0.319672131147541,-0.005599381438514683,0.007048605400802848,0.039957044794094676
Ses02M_script01_3_M016,8,0.0051903063,0.010909593,0.0066275755,0.008654634,0.5448275862068965,-0.008899698514142074,0.0034790642619765993,0.029086207311277135
Ses02M_script01_3_M017,8,0.0063711763,0.011182689,0.007995263,0.0078029693,0.4501510574018127,-0.005342297299648635,0.005458148359580228,0.1200635044880049
Ses02M_script01_3_M018,8,0.010060829,0.0166215,0.012765208,0.010616779,0.26627218934911245,-0.0051848937800969,0.013631674648148802,0.09961067415544701
Ses02M_script01_3_M019,8,0.0037038098,0.0068534594,0.0045032776,0.0050521563,0.4375,-0.002572804078226909,0.0017828842773806467,0.013589367337015363
Ses02M_script01_3_M020,3,0.004834401,0.009461047,0.006162543,0.0071718646,0.5188172043010753,-0.0050369380915071815,0.003050069601519698,0.028730559810971668
Ses02M_script01_3_M021,3,0.0016699574,0.0027571004,0.0020851225,0.0018002157,0.10437710437710437,-0.009911726010614075,0.0003756200943489962,0.0031244741527035273
Ses02M_script01_3_M022,3,0.0022433933,0.0050435346,0.002877498,0.004139802,0.5657370517928287,-0.00842187728267163,0.0006270698566933915,0.011305443028350468
Ses02M_script01_3_M023,8,0.0014278357,0.002477585,0.0017905246,0.0017102365,0.010948905109489052,-0.008859165973262861,0.0002736879426692156,0.001960459312387638
Ses02M_script01_3_M024,8,0.003071684,0.0063207285,0.003866448,0.0049996497,0.5600558659217877,-0.007875013579905499,0.0012305098769189499,0.031869627837641565
Ses02M_script01_3_M025,3,0.0012373556,0.002119252,0.001569282,0.0014224158,0.0,-0.007817009645805229,0.00020946933380054482,0.001789132217651035
Ses02M_script01_3_M026,3,0.001411625,0.0026877637,0.0018346142,0.0019630068,0.011235955056179775,-0.011840958904940635,0.0002658232698469656,0.002137863583670305
Ses02M_script01_3_M027,3,0.0023447073,0.0049200123,0.0030076446,0.0038909777,0.47030497592295345,-0.009167198186332826,0.0007119646865995628,0.014485491352702448
Ses02M_script01_3_M028,3,0.0038465161,0.0069001825,0.0048687025,0.004888449,0.4125286478227655,-0.006241007667995291,0.001970192409914041,0.07255755383746741
Ses02M_script01_3_M029,3,0.00505739,0.0089942,0.006395788,0.006319802,0.432648401826484,-0.00587863087275764,0.003437525057446405,0.08352151919458681
Ses02M_script01_3_M030,3,0.0029900637,0.0054263254,0.0037691048,0.003902263,0.48434237995824636,-0.008175374205166008,0.0011786390162546881,0.05182772626920829
Ses02M_script01_3_M031,3,0.0041265753,0.007436137,0.0052284356,0.0052867793,0.4338919925512104,-0.005902958491788013,0.002270412435056735,0.06463028274234468
Ses02M_script01_3_M032,3,0.0028539954,0.00598031,0.003609237,0.004768424,0.49745331069609505,-0.007944157005113084,0.0010446269261673445,0.06263866092240145
Ses02M_script01_3_M033,3,0.0033624263,0.006353484,0.0042847,0.00468969,0.4884080370942813,-0.007564435691165272,0.0014819411696000546,0.08826796593718704
Ses02M_script01_3_M034,3,0.004017322,0.007028582,0.0051419744,0.004791583,0.4324561403508772,-0.0057848592405207455,0.0021637664885321593,0.06415219013107173
Ses02M_script01_3_M035,3,0.0020188615,0.003751944,0.0025645948,0.002737549,0.2623355263157895,-0.008318701475218404,0.0005356036366242362,0.022149683432036507
Ses02M_script01_3_M036,7,0.001409668,0.0024382167,0.0018259757,0.0016143318,0.013377926421404682,-0.009534423043078277,0.0002713399788325436,0.0021026110999695273
Ses02M_script01_3_M037,8,0.0033153547,0.006956915,0.004195644,0.0055461577,0.5319148936170213,-0.00623961705059628,0.0014092337206225794,0.023718208649389172
Ses02M_script01_1_F000,8,0.0058005787,0.009059786,0.007106166,0.005613803,0.38333333333333336,-0.006814167591073783,0.0046143318296924946,0.026263429609968206
Ses02M_script01_1_F001,8,0.0050571137,0.008248148,0.0063594114,0.0052515334,0.391812865497076,-0.006535325610457221,0.003446312275485322,0.022320900554471567
Ses02M_script01_1_F002,8,0.0028180664,0.004799493,0.0034580366,0.0033090634,0.42718446601941745,-0.006464688340201974,0.00104514654240728,0.0032133150691369713
Ses02M_script01_1_F003,8,0.0035624215,0.005719178,0.00434047,0.0037193142,0.42585551330798477,-0.006572984148078831,0.0017049405448671998,0.009668821630794354
Ses02M_script01_1_F004,8,0.0024023668,0.004162756,0.002934831,0.0029466378,0.45695364238410596,-0.00870805342856329,0.0007534866636111812,0.003145013464174541
Ses02M_script01_1_F005,8,0.0018674338,0.0034602652,0.002324057,0.002553587,0.18396226415094338,-0.011122150681330822,0.00045684778884981373,0.0028841959257082804
Ses02M_script01_1_F006,8,0.0049634506,0.009494625,0.006200549,0.0071900245,0.478502080443828,-0.0052083537411817815,0.0032197794347945687,0.05750518975398498
Ses02M_script01_1_F007,8,0.003019854,0.0052190158,0.003735554,0.0036395679,0.4692144373673036,-0.00760156990509131,0.0012040874328869782,0.016025188506940468
Ses02M_script01_1_F008,8,0.0019374229,0.0034427282,0.0023647617,0.002488987,0.44166666666666665,-0.006958956873859279,0.0004941801585136044,0.002109191277322489
Ses02M_script01_1_F009,8,0.0031954208,0.005439617,0.0037911222,0.0038849947,0.53125,-0.010050996934296563,0.0013527059075657238,0.006230954618352487
Ses02M_script01_1_F010,4,0.006185856,0.009628554,0.0076066325,0.0058640535,0.36099585062240663,-0.002233272198282066,0.005260152317377828,0.025873983697812627
Ses02M_script01_1_F011,4,0.00963189,0.014551777,0.011972527,0.008165861,0.19900497512437812,0.004426265604706714,0.012892678800493178,0.06514914663032462
Ses02M_script01_1_F012,4,0.007910059,0.01269403,0.009802386,0.007923562,0.2830188679245283,-0.007749578799121082,0.008690716444833232,0.04060411484988835
Ses02M_script01_1_F013,4,0.0072874385,0.011137456,0.008956103,0.006614558,0.2777777777777778,-0.004204433935228735,0.007397502060692765,0.09694937926652462
Ses02M_script01_1_F014,8,0.007739945,0.012421561,0.0097248675,0.0077208565,0.278125,-0.002401639221716323,0.008166392677417889,0.1229372916565238
Ses02M_script01_1_F015,7,0.0024564094,0.0038090162,0.0031114786,0.0021952183,0.30246913580246915,-0.006022854904585984,0.0008191834183990046,0.005655775493773815
Ses02M_script01_1_F016,8,0.004898649,0.0081330715,0.006015253,0.005451575,0.4219409282700422,-0.007498266768379835,0.0032266342743141473,0.018260436020117538
Ses02M_script01_1_F017,4,0.0048671914,0.0073893513,0.006043844,0.004244182,0.2598187311178248,-0.00378656477550976,0.0032507036101090017,0.022050618691623343
Ses02M_script01_1_F018,7,0.008276024,0.013711799,0.010361701,0.008956156,0.2871287128712871,-0.004585846909321845,0.00944858013752395,0.07476498545990028
Ses02M_script01_1_F019,4,0.009564381,0.013371789,0.011824104,0.006132596,0.1320754716981132,-0.002401602841928252,0.013149137461097504,0.04124043872651055
Ses02M_script01_1_F020,8,0.00884763,0.012551421,0.011083649,0.0058146734,0.14912280701754385,-0.005946098099229857,0.011092464760486122,0.055714160983838225
Ses02M_script01_1_F021,7,0.0069479574,0.010196434,0.008555262,0.0055176,0.26174496644295303,-0.003733718131115893,0.0068039008225159936,0.056089856967323826
Ses02M_script01_1_F022,4,0.0073912945,0.012432524,0.009217845,0.008333829,0.3891402714932127,-0.005529052032215986,0.007389842152770761,0.12625180518082338
Ses02M_script01_1_F023,7,0.009153314,0.016926365,0.01151133,0.01236249,0.2785714285714286,-0.004878015715803485,0.011211023470089673,0.07950954695815259
Ses02M_script01_1_F024,4,0.0036410592,0.0061179935,0.0044140765,0.004217477,0.5045871559633027,-0.00587528620599187,0.0017345229451148708,0.009741653039836061
Ses02M_script01_1_F025,7,0.0035813013,0.0055548158,0.0044654855,0.0032995264,0.27325581395348836,-0.007053184162941761,0.0017714181975516687,0.013534332909831458
Ses02M_script01_1_F026,0,0.007923782,0.012849555,0.009752993,0.008341187,0.41033434650455924,-0.004918034846923547,0.008597855940183642,0.049986902640669705
Ses02M_script01_1_F027,0,0.0066552064,0.012147635,0.008476496,0.00868791,0.44982698961937717,-0.006149128239485435,0.0058939293015211,0.037687501645976285
Ses02M_script01_1_F028,4,0.0061731087,0.0103973,0.0077711553,0.006898136,0.38200339558573854,-0.006846390078862896,0.005180485656330558,0.06509340439916365
Ses02M_script01_1_F029,4,0.008037682,0.012904668,0.010032505,0.008101345,0.35068912710566613,-0.007566202384623466,0.00894888643393316,0.1330008138800793
Ses02M_script01_1_F030,4,0.0073406384,0.011435533,0.009088402,0.0069231465,0.315136476426799,-0.006172160283313133,0.0073914751447533514,0.05246386961149299
Ses02M_script01_1_F031,8,0.0028723113,0.005493755,0.00359668,0.004146362,0.5467289719626168,-0.009606288585928269,0.0010573050688638735,0.006709317953146497
Ses02M_script01_1_F032,0,0.003720373,0.00780078,0.0045433557,0.0063223396,0.6587677725118484,-0.008891648576536682,0.0017523174048474156,0.012357315736118693
Ses02M_script01_1_F033,0,0.008239691,0.01354151,0.01012891,0.008918543,0.3497942386831276,-0.009477996172790881,0.00930320589942317,0.043820278025469984
Ses02M_script01_1_F034,0,0.009909072,0.016432311,0.012333999,0.010812503,0.3233082706766917,-0.003061246616198332,0.013474943541730287,0.07397320234618114
Ses02M_script01_1_F035,0,0.0143643115,0.021978969,0.017751928,0.012851993,0.25,-0.003993219252151903,0.028736001955303923,0.13301085392250683
Ses02M_script01_1_F036,0,0.004532051,0.008223435,0.005500011,0.0060989377,0.5060728744939271,-0.008239911949203815,0.0026853870264234962,0.017365538495801254
Ses02M_script01_1_F037,0,0.0063316426,0.010958746,0.007941781,0.0075215907,0.44537815126050423,-0.010134471267519984,0.005396813455329478,0.030665371453189125
Ses02M_script01_1_F038,8,0.011582964,0.017634112,0.014373364,0.010178625,0.27023498694516973,-0.006112658866186393,0.018692749950080266,0.2505275785640158
Ses02M_script01_1_F039,4,0.0039722896,0.007625256,0.0050889496,0.005672796,0.49295774647887325,-0.00734653667677776,0.002070804540213562,0.011545587279744297
Ses02M_script01_1_F040,4,0.0024560753,0.0042762533,0.003028999,0.003017863,0.4497991967871486,-0.00783483210398117,0.0007901828826428018,0.005279684880163016
Ses02M_script01_1_F041,3,0.0017560777,0.0030522025,0.0021508997,0.002155566,0.21666666666666667,-0.010810621461132541,0.00041091112896251034,0.002190473748096951
Ses02M_script01_1_M000,8,0.002580121,0.004692671,0.0033164949,0.0032975816,0.3548387096774194,-0.0060329448388074525,0.0008818325054135661,0.003311146311056281
Ses02M_script01_1_M001,8,0.0041610966,0.0070511005,0.0052048685,0.0047353534,0.4625,-0.006285853487497661,0.0023504810768541612,0.010480855085996603
Ses02M_script01_1_M002,8,0.0032924034,0.005843417,0.00427961,0.003975336,0.4484304932735426,-0.005212294581724564,0.0014461945104738984,0.0286483517778498
Ses02M_script01_1_M003,3,0.0031968625,0.0056326664,0.0040713814,0.0038893924,0.368,-0.0068759404712182,0.0013729453162572237,0.019144733591035412
Ses02M_script01_1_M004,3,0.0020397252,0.0033850246,0.0026153442,0.0021440575,0.30835734870317005,-0.007339179774135118,0.0005656818718292516,0.005692913281994561
Ses02M_script01_1_M005,3,0.0028411944,0.0045817327,0.0035908807,0.0028455346,0.38823529411764707,-0.004828189503314206,0.0011025908272584077,0.007558626116838602
Ses02M_script01_1_M006,8,0.0018470451,0.0031888078,0.0023139059,0.0021835768,0.10625,-0.006463697445724392,0.0004581353088747763,0.002061885496187167
Ses02M_script01_1_M007,8,0.0038947763,0.007360265,0.0048432015,0.005536991,0.5042735042735043,-0.007812274816387799,0.0020134703008994046,0.039285376549684496
Ses02M_script01_1_M008,8,0.0059368433,0.009899332,0.0075291963,0.00642579,0.28368794326241137,-0.0034796573800122133,0.004824423804457085,0.04582047700680326
Ses02M_script01_1_M009,4,0.0077282162,0.011845275,0.009720074,0.0067619113,0.2799325463743676,-0.003910275609086966,0.008404028106256251,0.1151872751356027
Ses02M_script01_1_M010,4,0.0056971335,0.009405866,0.007221904,0.0060157385,0.3627760252365931,-0.005069910457677906,0.00444336915758314,0.06555241464990087
Ses02M_script01_1_M011,4,0.008145963,0.012553462,0.010276694,0.0071942983,0.24615384615384617,-0.002504409621906234,0.00929568855437642,0.2188241187667877
Ses02M_script01_1_M012,0,0.0067962245,0.011430714,0.008852114,0.00719962,0.24025974025974026,-0.002692430825845804,0.006282987476188379,0.024349014255854326
Ses02M_script01_1_M013,0,0.012161721,0.018109296,0.015191681,0.009816628,0.19506726457399104,-0.003685732053781976,0.020829836885923877,0.19206915911331854
Ses02M_script01_1_M014,8,0.0040143044,0.006991871,0.0051241205,0.0047493316,0.37,-0.006058407961972989,0.0021715319568854827,0.011443756649128257
Ses02M_script01_1_M015,4,0.0075319014,0.013303646,0.009458848,0.009311203,0.4092827004219409,-0.005943109954387182,0.007690558297727382,0.06290515192639777
Ses02M_script01_1_M016,7,0.0031719343,0.006172753,0.004015562,0.004678708,0.48656716417910445,-0.0058610685300664045,0.0012907567451235637,0.013817627468319138
Ses02M_script01_1_M017,7,0.0017104227,0.0029705549,0.0021365925,0.0020539698,0.08196721311475409,-0.0029143725441826973,0.000388873467285005,0.0014677135202678122
Ses02M_script01_1_M018,7,0.0026876086,0.004586036,0.0033851953,0.0030826952,0.3952380952380952,-0.004531090780801605,0.0009548229951333337,0.006003731135836547
Ses02M_script01_1_M019,4,0.005202931,0.0075058765,0.006480583,0.0037511347,0.15611814345991562,-0.004416771389514906,0.0038565903592577074,0.022052224808972194
Ses02M_script01_1_M020,4,0.010617946,0.019812819,0.013448722,0.014510779,0.4896265560165975,-0.004180019914201694,0.015091853755643158,0.09239739223879158
Ses02M_script01_1_M021,0,0.011517616,0.01687048,0.014509074,0.008591443,0.1680327868852459,-0.0030376047561730957,0.018688372178986876,0.09087173952334396
Ses02M_script01_1_M022,8,0.009280486,0.014420318,0.011720948,0.00838788,0.28013029315960913,-0.004269420060154516,0.012029439975161945,0.2717756878288949
Ses02M_script01_1_M023,4,0.010815471,0.016070226,0.013472616,0.00871684,0.215,-0.003914349235856207,0.016510720878005234,0.0683654935478192
